사업장명,분류,카카오맵ID,리뷰어이름,리뷰어레벨,후기개수,별점평균,팔로워수,작성일,별점,리뷰내용,사진URL
토쿠이,일본식주점,1433214503,nugusizzo!,13,17,4.4,0,2024.09.15.,4.0,"메뉴 세 개 먹었는데, 1. 야끼소바 : 맛도리2. 명란구이 : 맛도리, 오이 아삭하고 명란 반숙(?)이라 정말 맛있게 먹음3. 닭목살구이 : 쏘쏘맥주 기린이었고 진짜 비싸고 맛 좋았어요바 자리였는데 굿이었어요•••","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd333e10356bcc9d5765c76cd185f46eb98c64eae%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff0645c3ac0b56a304970541dda83852cd0e2605d%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7cd94643fa85ddd2a1a9bcfb0055b63ad6aa714a%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F27bf0efc3c8c032f98bd7e36390c35656271edb4%3Foriginal']"
토쿠이,일본식주점,1433214503,왐냠,9,7,4.6,1,2024.07.25.,5.0,매장 분위기 좋고 음식은 정말 맛있어요!다만 양이 상당히 적습니다.(가성비X)1차말고 2-3차 정도로 적당할거같아요.,N/A
토쿠이,일본식주점,1433214503,ㅇㅇ,9,5,3.2,0,2024.07.13.,1.0,음식 계속 치우고 접시 가져가고 마지막엔 1시간도 안 지났는데 주류 더 시킬거냐고 강요함,N/A
토쿠이,일본식주점,1433214503,유,7,9,3.3,1,2024.05.20.,5.0,N/A,N/A
토쿠이,일본식주점,1433214503,박근혜가문재인걸이재명확히안철수,15,16,4.7,1,2024.05.13.,5.0,"치킨난반과 야끼소바가 일품입니다!! 치킨난반 위에 에그마요 비슷한 소스가 올라가는데 너무 잘 어울리고, 야끼소바는 파스타 면같은 식감인데 감칠맛 미칩니다…가격도 정말 합리적인 곳이라 추천하고 싶네요!! 다만 토쿠이 하이볼은 탄산수가 들어가는 밍밍한 하이볼이라  달달한 걸 좋아하시는 분들은 다른 주류를 추천드립니다",['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4877b027d5c779225f54349cbb6e3d9a578983d6%3Foriginal']
롱베케이션,카페,1564673960,앙기모딱,2,1,1,0,2025.05.20.,1.0,전남친이 말차 좋아했어서 계속 말차 디저트만 먹었었는데 드디어 전남친 잊을 수 있을것 같아요 최악이에요,N/A
롱베케이션,카페,1564673960,말차를미루지말차,28,46,4,21,2025.05.03.,1.0,+인스타에 말차로 바이럴 때리지 말아주세요… 초예민말차충으로서 볼 때마다 열받고 속상해요말차 덕후라서 말차 음료 있으면 무조건 시키는데 살면서 먹은 음료 중에 제일 맛없었어요 정확히 거짓 1도 없이 그 노란 플라스틱 통에 든 아이클레이 맛 났음 진짜 깜짝 카메라인 줄 알고 다른 사람들은 이걸 먹을 수 있나??? 하면서 ㄹㅇ 주변 둘러봄 친구가 밀크티는 홍차 향수 맛이래요 인테리어는 심플하고 예뻐요 강아지도 귀엽구요 제가 먹어보진 못했지만 롤케이크는 맛있다고 들었으니 감성과 귀여움과 디저트가 목적인 분들은 가십시오…,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F6d3b4877e369c7301c4b1482b52d52ed01454968%3Foriginal']
롱베케이션,카페,1564673960,용유,13,15,4.3,1,2025.04.22.,2.0,테린느는 진짜 맛있었는데..말차라떼 너무 밍밍하고 ㅠ 이게 뭔 맛이지 싶음말차 맛집이라매요 도대체 어디가 ........근데 테린느는 마싯엇음,N/A
롱베케이션,카페,1564673960,횬더,2,1,1,0,2025.04.18.,1.0,여자 직원인지 사장인지는 모르겠는데 그런 태도로 장사할꺼면 접는게 나을듯 하네요 !ㅎㅎ왔는데 인사까진 안바래도 손님이 메뉴판 앞까지 왔으면 폰은 그만 봐야 하는거 아닐까요 ~? 사진에 나와있는 메뉴 궁금해서 물어봤더니 그 와중에도 폰 톡톡 치면서 힐끗 쳐다보더니 메뉴 말해주고 또 폰 하더라구요 ㅋㅋㅋㅋㅋㅋㅋ 기분 나빠서 그냥 나왔어요 ~ 같이 있던 일행도 불친절한거 자기만 느낀거 아니구나 하더라구요 연남동에 맛있고 분위기 좋은 카페는 많습니다 ~,N/A
롱베케이션,카페,1564673960,아기고양이,11,9,4,0,2025.04.17.,1.0,제일 맛있었던건 치즈 테린느!그 외 말차 음료는 말차 맛도아니고 물에 씻은 녹차맛 ㅜ!!딸기 산도도 빵이 퍽퍽하고 별로였어요!그리고 ㅁ너무 비싸요감성값인지의자도 삐그덕,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd29738ae73ab44ff330dd94f57ecc851cde90ada%3Foriginal']
롱베케이션,카페,1564673960,개인기록용,24,73,3.6,0,2025.03.30.,2.0,이름이 롱베케이션이라 일드에서 따오신것 같아서 기분 좋게갔는데 구석에 드라마 관련 사진 딱하나있고 느낌이 그런..? 드라마에서 나오는 느낌이 전혀 아니라서;; 당황함.. 글고 테린느 너무 질척임..맛은 있음 2시간 지나면 가차없이 쫒아냄글고 화장실 더러움.. 청소를..? 안하시는건지? 굳이….담에 갈 의사는 없음..,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fffa5cf4b1e65523c876e622cbb28a00c4733c319%3Foriginal']
롱베케이션,카페,1564673960,완두솜사탕,19,23,4,2,2024.09.11.,3.0,말차라떼는 맛있음 근데 정말… 지키라는 게 많음,N/A
롱베케이션,카페,1564673960,HH,11,11,4.6,0,2024.07.11.,3.0,"-푸딩 시켜도 1인 1음료-주말엔 웨이팅-일본 컨셉, 일본 노래만 나옴-푸딩 맛은 부드럽고 많이 달지 않은 편, 말차맛 안 진함",['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fe31b0f22386ec77d6c26d43f63f939ca3724f799%3Foriginal']
롱베케이션,카페,1564673960,루벨리,7,7,3.7,0,2024.06.24.,2.0,테린느 후르츠 산도 이렇게 먹었는데 테린느는 나쁘지 않은데 산도는 진짜 이런맛이 나도 되나..? 싶을 정도로 무맛이었어요 그리고 콘센트는 왜 다 막아 놓으신건지..,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb8b4b4c4c45295f12e0898a22926cd562bde4d99%3Foriginal']
롱베케이션,카페,1564673960,냉철한미식가,22,101,4.4,4,2024.06.22.,4.0,맛있다,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ffc1276169342ed35ba844d1e8ad0c4001a31a479%3Foriginal']
롱베케이션,카페,1564673960,먹짱지망생,13,9,3.6,0,2024.03.10.,2.0,말차준존엄자로서 이쁘기만한 모형을 먹은 기분이다 교토말차는 이렇지않아요 하지만 이쁘니까 1점은 안드립니다 밀크티도..중하였음 가격도 비싸고..말해놓으니 1점 수준일지도,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fcc9c330c97afd6733eb31b70ad855ca5c06305c8%3Foriginal']
롱베케이션,카페,1564673960,최악만 남김,23,57,1,10,2024.01.21.,1.0,N/A,N/A
롱베케이션,카페,1564673960,고슴도치,20,30,4.4,1,2023.10.23.,4.0,말차푸딩 정말 맛있다!!!!다른건 모르겠다 그냥 그렇다,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F21d2337ce605325d08372cec84e55f00678d4b1d%3Foriginal']
롱베케이션,카페,1564673960,🎀🍥🍮💕,8,2,4,0,2023.09.25.,3.0,안닌도후엿나?? 그거 푸딩광인으로서 너무너무 맛잇어요..여태 먹은 푸딩중 탑3안에는 들어가는 것같아요. 그치만 메뉴 가격도 비싼데 음료 1인 1메뉴+디저트는 포함이 안돼서 다음에또 가기에는 망설여지는 곳이에요..🥹 사진 올리는 용으로는 괜찮겟네요,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F79da5322cfbbea1e022bb15c7899280fdb72e906%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4aea0b4c829ab0f7b05865cf6cd6bdc566cb9060%3Foriginal']"
롱베케이션,카페,1564673960,설,21,22,4.3,3,2023.07.23.,3.0,"양이 넘 적어요😅한 200ml,,,?세모금 각","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Feba3b0dc09fe21f52b694d2addce4883a0b697f8%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd7580b486947c297e7d174a3b7ba6e156ac62f9a%3Foriginal']"
롱베케이션,카페,1564673960,와우,15,25,3.4,0,2023.07.16.,1.0,아동차별업소.불경기에 손님을 가려받네.,N/A
롱베케이션,카페,1564673960,매옹,26,85,3.7,2,2023.07.12.,3.0,흰 푸딩은 맛이 좀 당황스러웠..ㅋㅋㅋㅋㅋ 녹차로 꼭 드셔용,N/A
롱베케이션,카페,1564673960,우왕,32,95,4,4,2023.06.07.,4.0,아기자기 깔끔한 일본풍의 카페! 일본 노래가 계속 나와요 ㅎㅋㅋ 강아지가 주말에 출근한다고 해서 다음 주말에 또 가보려고요~!,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F44d8fc55bec51fe5a6d04debb6c8fd8b968cb5b2%3Foriginal']
판초,카페,487721368,친절한 곳이 최고🤍🫧☁️,11,9,4.2,0,2025.04.16.,5.0,매주 화욜마다 배달로 먹고 있는 판초! 배달도 너무 예쁘고 너무 맛있어요 :) 조만간 홀에서 더 다양한 메뉴들 먹고 오려구요🤍,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc3ac53472f355a67daf7a0f514f0c4bdfef726b4%3Foriginal']
판초,카페,487721368,맛없으면 두번 다시 안감,5,3,5,0,2025.02.17.,5.0,"판초 20번은 먹은 사람의 후기...☆배민을 통해 우연히 알게 돼서 매장도 종종 가고 배달도 자주 시켜먹어요! 제 최애 메뉴는 새우 샐러드♡ 이 샐러드의 매력은 바로바로 레몬드레싱!! 솔직히 연남동인 것 감안하면 가격도 착하고, 맛까지 있는 브런치집!!게다가 커피도 진짜 맛있어서 늘 함께 주문해요!매장 가면 정말 바빠 보이시더라구요:( 사장님 적게 일하고 많이 벌...아니 이미 많이 일하고 계시니까 많이 많이 버시고 건강 잘 챙기셔서 오래오래 장사해주세요:)그리고 혹시 3월3일 공휴일인데 혹시 매장 여시나요..? 갈라구여ㅎ","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb133607ff8b5e663d92b6d1f4b815fd7b431647f%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F072bf71db9d5dd26fed6e9e354b261f48650bad7%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8ecd92405abd2bef337f26123f6589d46c3f926f%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F32ef31c75b51701ce5f1cdc77a90d89c7dbbc2b7%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fbf26efdc886a0404c7a7e1544e5c8b53998a85e6%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F63fece9b795b97c659cad77511273d59c9693169%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F67dbab0fb22ccd83bff5f59b0fc5fef41a1a42b6%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff424a68660bc6cf6427907ddeedeab36ced5192b%3Foriginal']"
판초,카페,487721368,아르케,16,62,5,1,2025.01.26.,5.0,모든 브런치가 다 맛있습니다. 강력 추천드립니다.,N/A
판초,카페,487721368,맛없음화가나,21,22,3.7,2,2024.10.14.,5.0,🥞 프렌치토스트 11.0너뭉 맛있오요 .. ㅠ 장소가 쾌적해서 재방문하고 싶습니다,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7ba6738594fa83a866e08186aa29db0adb2cd05f%3Foriginal']
판초,카페,487721368,휘뚤마뚤,15,13,3.7,1,2024.07.20.,5.0,오랜만에 방문했는데 아사이볼 없어진게 아쉬웠습니다. 근데 이 메뉴들 시켜서 먹는 동시에 아쉬운 마음이 사라졌어요;; 너어무 맛있게 기분좋게 먹고 나왔어요. 후에 배달로 몇번 더 먹었네여 ㅎㅎ 오늘도 가고싶어서 지인 보여주려 들어왔다가 남기고갑니다.,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8aef82eca41cd1ff432fae60360d930dfa28b2f7%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F21f0650ebae714e72f50d5c6cdc0ca68be2d5f8b%3Foriginal']"
판초,카페,487721368,submmits,12,12,3.1,0,2024.06.22.,1.0,일년 새에 많이 바뀜 초반의 분위기와 기타 등등이 다 휘발되어 버려 참 아쉽네요 굳이 찾아갈 정도 아니고 궁금하시다면 배달 되는 위치에서 시켜서 드셔보시길,N/A
판초,카페,487721368,🐝,14,16,3.3,1,2024.06.18.,4.0,가격 맛 굿새우 샐러드도 맛있어요배달때문에 바쁘신지 피크타임 지났음에도 조금 정신없고 시간이 걸렸지만!!연남동 브런치 카페 하나 알아갑니다👍🏻,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F204ccf8e640271d07415b884f260b81374953618%3Foriginal']
판초,카페,487721368,솔직한평론가,23,31,3.7,5,2024.05.01.,5.0,판초샐러드는 혁명이다,N/A
판초,카페,487721368,삨,25,75,4.8,3,2024.04.20.,5.0,너무너무 맛있고 이쁘다 또 가고싶다 완전 최고 짱~ 맨날 가고 싶어ㅠ♡ 오래오래 있어줬으면 좋겠다 완전 사랑해요♡♡♡♡♡,N/A
판초,카페,487721368,닝,44,241,3.8,24,2024.04.16.,4.0,프렌치토스트랑 샐러드는 넘 맛있고 카페 분위기도 깔끔해서 좋아요 !! 배달이 너무 많이 와서 매장 식사가 조금은 정신없어서 아쉬웠습니다,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb17de1db30bf1de86efec076011765c06cd591cc%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2d561fa5d7896ff1274a1a4c50f47a78244901ed%3Foriginal']"
판초,카페,487721368,강지영,3,1,5,0,2023.12.07.,5.0,분위기 너무 좋은데 친절하시고 맛도 좋아요 근데 또 가성비도 좋다고 생각함 ㅠㅠ 왜 안와요..여기 너무 좋아요..얼그레이프토 미친거같아요 사장님 적게 일하고 돈 많이 버세요 제발요..프렌치토스트,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F02f973e0947a2ab51f6a14e3fb78879fc553b429%3Foriginal']
판초,카페,487721368,나또,5,2,3,0,2023.11.05.,5.0,후기를 잘 안남기는 편인데 너무 만족스러워서 남깁니다!.. 우선 사장님 너무 친절하셔서 기분좋게 식사 할 수 있었구요가성비 너무 좋고 맛도 좋아요~!,N/A
판초,카페,487721368,이현주,7,14,5,1,2023.09.09.,5.0,색감도 이쁘고 아기자기한 판초 🌟 두번째 방문에도 역시나 맛있게 잘 먹었습니당 🤭  옥수수스프도 넘넘넘 맛있었는데 양송이 스프도 엄청 진하고 맛있어요 😭 메뉴설명도 다 해주시고 너무 친절해요자극적인 맛도 아니라 건강하고 아주 맛있는 >_<!!!!!연남동 올때 자주 올게요!,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fdb184926c9786d82c5c5a5cf27b3fc33ad675383%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F853d37e50515acf99721cb4c68872a442e9ee7c2%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4f7a3a1d2c4cf16d34f34c5b5f29567e792d414a%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc12bc0ebea34a1779255581766acb7c51746d62e%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F81d9216e0388d8b03405d9e0222384531950f098%3Foriginal']"
판초,카페,487721368,루씨엔도,2,1,5,0,2023.08.13.,5.0,"아사이볼이랑 초당옥수수스프 주문했는데 맛있게 잘 먹었어요. 분위기도 좋아서, 있는 내내 기분 좋게 먹고 시간 보냈어요.",['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F07d3d2fb57206bf8289b9649ec64912404639288%3Foriginal']
판초,카페,487721368,악,35,238,3.8,4,2023.07.29.,5.0,프렌치토스트 진짜 맛있어요 넘 달지도 질기지도 물컹하지도 않은 딱 좋은 맛. 콩포트도 블루베리가 살아있고 넘 달지 않아요.,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F0c9ecb7b208b36ca5d26797308d6449662754c1d%3Foriginal']
판초,카페,487721368,응옹,7,3,4.7,0,2023.06.29.,5.0,사장님들이 진짜 진짜 친절하심 가오픈 때 예약하고 갔는데 어케 알고 오셧냐 물어봐주시고 온도 괜찮냐 비 오는데 먼 길 하셨다 음식은 입에 맞냐 더 있다 가시지 왤케 일찍 가시냐고  문 앞까지 사장님 두 분이 나오셔서 배웅해주셨어요...,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc772779b8acf8199bfa9b10dc6d70490d54d3dac%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7507457e4fb0dd668139e367f01dfb9f909e363a%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F27420e138588d3f3861029aa65b5d5b189062a3c%3Foriginal']"
판초,카페,487721368,냠냐미,18,31,4.4,3,2023.05.24.,5.0,인테리어가 너무너무 이뻐요! 연남동에 있는 가게중에서 손꼽혀영 ㅜㅜㅜ샌듸치드 맛있어욤!,N/A
샤브라운지,샤브샤브,2041789191,BAAAM정,31,64,3.3,6,2025.04.17.,2.0,"주말기준 소고기 샤브 1인당 22000원으로 높은 금액대로 책정되어있습니다. 가격값을 하냐라고 한다면 글쎄 입니다. 우선, 육수가 매우 싱거워요. 원래 끓이면서 먹는거라 초반엔 싱겁더라도 중간부터는 간이 맞아야하는데, 야채고기 다먹고 칼국수 먹을때까지 육수가 너무 싱거웠습니다. 그리고 안그래도 싱거운 육수인데, 사장님이신지 직원분이신지 저희에게 물어보시지도 않고 마음대로 육수를 더 부어버리시더라구요… 😅(심지어 옆테이블에서 쓰다 남은 육수 남은거 치우고 가시는길에 우리 냄비에 부어버리심) 반찬도 김치 단무지 뿐이고, 야채와 버섯류는 셀프바 이용 가능시 리필 가능하나 더 저렴하고 맛잇는 샤브샤브 집은 많은거같네요. 마지막 계란죽에는 김치가 들어가니 참고해주세요.","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4a65e43d069610fa6dd271f3aa16024de8a313a6%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F60636c42aa896fa3571b0f74d72a42a5f4af7acb%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F07e66cd4819c4193c0b7dc2117cd7cb6a2479b68%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F89866bb19b4811dd8d4f3ccefd904f560de5b4b4%3Foriginal']"
샤브라운지,샤브샤브,2041789191,이혜준,3,1,5,0,2025.04.07.,5.0,맛있게 잘먹고왔습니다셀프바가 있어서 리필가능하고칼국수도 무한이네요인테리어도 이쁘고 추천할만한 곳입니다,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fefa24f2b05339a4ee4ab029236db78381c0d1b5b%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2e752c6ee0e30e9ed66407a9e38391a7ca59a801%3Foriginal']"
