º°Á¡,¸®ºä³»¿ë,ÀÛ¼ºÀÚ,ÀÛ¼ºÀÚ ÇÁ·ÎÇÊ ¸µÅ©,½Ã°£,»ç¾÷Àå¸í,°Ë»ö°á°ú °¡°Ô¸í,°Ë»ö°á°ú¿Í »ç¾÷Àå¸í À¯»çµµ
4,¾ç ¸¹°í ¸ÀÀÖ½À´Ï´Ù. °¡°Ýµµ Àû´çÇÑ ÆíÀÔ´Ï´Ù. ´Ù¸¸ ¼Õ´ÔÀÌ ¸¹°í ½Ä»ç½Ã°£ÀÌ Á¤½Å ¾ø½À´Ï´Ù. ÄÚ´Ù¸®ÂòÀÌ Æ¯È÷ ¸ÀÀÖ³×¿ä.,kinokiDo,https://www.google.com/maps/contrib/112169824019662269338/reviews,10´Þ Àü,ÁÖ¸·,ÁÖ¸·,1
5,È«´ë¿Í ¿¬³²µ¿ »çÀÌ¿¡ ¼ûÀº °í¼ö°¡ ¼û¾î ÀÖ¾ú½À´Ï´Ù. ÀÌ¸§µµ µ¶Æ¯ÇÑ ÅÐ·¹±â¼öÁ¦ºñ 2ÀÎºÐ¿¡ Ç×¾Æ¸®°¡ ¾Æ´Ñ Å« µ¶¿¡ ´ã¾ÆÁÖ´Â ¾çÀº ¾î¸¶¾î¸¶ÇÕ´Ï´Ù. 2ÀÎÀ¸·Î ³ª¿ÀÁö¸¸ 4¸íÀÌ¼­ ¸Ô¾îµµ °Å¶áÇÒ °Í °°½À´Ï´Ù. ÅÐ·¹±â¼öÁ¦ºñ´Â ±×³É ÀÏ¹Ý ¸êÄ¡¼öÁ¦ºñ°¡ ¾Æ´Ñ ¾Æ¿í±¹½ºÅ¸ÀÏÀÇ ¼öÁ¦ºñ·Î º¸¸®»õ¿ì¿Í ¾Æ¿íÀÌ ÇªÁüÇÏ°Ô µé¾î°¡ ±¹¹°ÀÌ ½Ã¿øÇÏ°í µÈÀåÀÇ ±¸¼öÇÔÀÌ µ¿µ¿ÁÖ¸¦ ºÒ·¯ ÀÏÀ¸Å°°Ô ÇÕ´Ï´Ù. ¼öÁ¦ºñ »Ó¸¸ ¾Æ´Ï¶ó ¿ø·¡ º¸¸®¹äÁýÀÌ¶ó º¸¸®¹ä Ä÷¸®Æ¼µµ ÁÁ°í ÂÞ²Ù¹Ì¶û ÄÚ´Ù¸®µµ ¸ÀÀÖ½À´Ï´Ù.,food_dairy bang,https://www.google.com/maps/contrib/106780990291316389153/reviews,7´Þ Àü,ÁÖ¸·,ÁÖ¸·,1
5,"¾ç ÇªÁüÇÏ°í ¸ÀÀÖ´Ù
¼öÁ¦ºñ¿Í ¸ÅÄÞÇÑ ÂÞ²Ù¹Ì Á¶ÇÕ ÁÁÀ½
¼öÁ¦ºñ°¡ ¾çÀÌ ¸¹´Ù",ÀÌ¸í¼® (°ú°Å¿Í ¿À´Ã jewap),https://www.google.com/maps/contrib/102521662380298046919/reviews,1³â Àü,ÁÖ¸·,ÁÖ¸·,1
4,"¤»¤»

ÀÌ·± ¼öÁ¦ºñ°¡ ´Ù ÀÖ³×¿ä~

±¸¼öÇÑ µÈÀåÂî°Ô ¸À

ºÎ´ã¾øÀÌ ±ò²ûÇÑ ¸À

ÀÏ´Ü ÇÑ¹ø ¸Ô¾îºÁ¾ß ÇÕ´Ï´Ù.",¹Ý°æ½Ä,https://www.google.com/maps/contrib/105847518300971752545/reviews,2³â Àü,ÁÖ¸·,ÁÖ¸·,1
5,"¿©ÀÚÄ£±¸¿Í µ¥ÀÌÆ®·Î ´Ù³à¿Ô½À´Ï´Ù.
¾Æ´ÁÇÑ ºÐÀ§±â¿¡ ÀÌ²ø·Á µé¾î¿Ô´Âµ¥, µ¥ÀÌÆ® ÇÏ±â µü ÁÁÀº °÷ÀÌ¾ú¾î¿ä.
Ã£¾Æº¸´Ï ÆÄÈ÷Å¸°¡ ¸ÀÀÖ´Â °÷ÀÌ¶ó°í ÇØ¼­ ÁÖ¹®Çß´Âµ¥, È®½ÇÈ÷ À¯¸íÇØÁú¸¸ÇÑ ¸ÀÀÌ´õ¶ó°í¿ä. ³¿ºñ ÇÑ°¡µæ ÇªÁüÇÏ°Ô µé¾îÀÖ´Âµ¥, °í±â´Â ºÎµå·´°í, »õ¿ì´Â ÅÊ±ÛÇÑ°Ô ³Ê¹« ¸ÀÀÖ¾ú¾î¿ä. ¶Ç¸£¶ì¾Æ¶û ¼Ò½º°¡ ¹«ÇÑ ¸®ÇÊÀÌ¶ó¼­ ÆÄÈ÷Å¸¶û ¼Ò½º ¿Ã·Á¼­ Å¸ÄÚÃ³·³ °è¼Ó ¸Ô¾ú´Âµ¥, µÑÀÌ ¸Ô±â Èûµé Á¤µµ·Î ¾çÀÌ ¸¹¾Æ¼­ ¹èºÎ¸£°Ô ¸Ô°í ¿Ô½À´Ï´Ù.
¸À, ºÐÀ§±â, ¸ðµÎ ¸¸Á·½º·¯¿ö¼­ Áñ°Ì°Ô µ¥ÀÌÆ® ÇÒ ¼ö ÀÖ´Â °÷ÀÌ¿¡¿ä.",jinseong kim,https://www.google.com/maps/contrib/106980207001844313640/reviews,1ÁÖ Àü,¿¬³²µ¿ º£¸£µ¥,¿¬³²µ¿ º£¸£µ¥,1
5,"³¯¾¾°¡ ÁÁ¾Æ¼­ Ä£±¸µé°ú ¿¬³²µ¿¿¡ ³î·¯¿Ô´Âµ¥, ¸ß½ÃÄÚ À½½Ä ¸ÀÀÖ´Â °÷ÀÌ ÀÖ´Ù±æ·¡ µû¶ó¿Ô´Ù°¡ ¿ÏÀü ¹ÝÇß¾î¿ä.
»ç½Ç ¸ß½ºÄÚ À½½Ä Ã³À½ ¸Ô¾îºÃ´Âµ¥ Á¦ ÀÔ¸À¿¡ µü!
Äù»çµð¾Æ´Â ¹Ù»èÇÑ ½Ä°¨ÀÌ Ä¡Áî¸ÀÀÌ °­ÇØ¼­ ¾à°£ ÇÇÀÚ°°±âµµ ÇÑµ¥
°í±â°¡ ¸¹ÀÌ µé¾î°¡¼­ ¿ÏÀü ¸ÀÀÖ¾ú¾î¿ä.
Å¸ÄÚ´Â ´Ù¸¥ °÷¿¡¼­µµ ¸Ô¾îº¸±ä Çß´Âµ¥, ¿©±â Å¸ÄÚ´Â ¿ÏÀü Å©°í ¾È¿¡ µé¾îÀÖ´Â °Íµµ ¸¹¾Æ¼­ È¥ÀÚ¼­ ÇÏ³ª ´Ù ¸ø¸Ô°Ú´õ¶ó°í¿ä! ±Ùµ¥ ¸ÀÀÖ¾î¼­ ´Ù ¸Ô¾ú¾î¿ä.
»ø·¯µå´Â µé¾î¿Ã ¶§ºÎÅÍ ¸ð¾çÀÌ ÀÌ»µ¼­ ³Ê¹« ÁÁ¾Ò´Âµ¥ ¾Æ»èÇÑ ¾ßÃ¤µµ ¸¹ÀÌ µé¾îÀÖ°í ¼Ò½ºµµ ¸ÀÀÕ¾î¼­ »ø·¯µå·Î ¹èÃ¤¿ì´Â°Ô °¡´ÉÇÒ °Í °°Àº ¸À!
¿©±â´Â ÁøÂ¥ ²À ´Ù½Ã ¿À°í ½ÍÀº °÷ÀÌ¿¡¿ä.",hyerin lee,https://www.google.com/maps/contrib/101265895227053056044/reviews,1ÁÖ Àü,¿¬³²µ¿ º£¸£µ¥,¿¬³²µ¿ º£¸£µ¥,1
5,"³Ê¹« ¸ÀÀÖ°Ô ¸Ô°í°©´Ï´Ù.
¸ß½ÃÄÚÀ½½ÄÀ» ¸¹ÀÌ ¸Ô¾îº»°Ç ¾Æ´ÏÁö¸¸
¿¬³²µ¿ Å¸ÄÚ ¸î¹ø ¸Ô¾îºÃ´Âµ¥ ¿©±â°¡ Á¦ÀÏ ¸ÀÀÖ¾î¿ä.
Ä¡¹ÌÃ¢°¡¶û Å¸ÄÚ ÇÏ³ª¾¿ ½ÃÄÑ¼­ µÑÀÌ ¸Ô¾ú´Âµ¥
¹èºÎ¸£°Ô Á¡½É ÇØ°áÇß½À´Ï´Ù.
¾à°£ ¸ÅÄÞÇÑ ¸À ¼Ò½º ³Ê¹« ¸ÀÀÖ¾î¿ä.
Ä¬Å×ÀÏ °°Àº °Íµµ ÀÖ´øµ¥, ´ÙÀ½¹ø¿£
Àú³á ‘é ¿¬³²µ¿¿¡¼­ ÇÒ ¶§ ¿Í¼­ ¸¶¼Åº¼·¡¿ä.",kyusoung KIM,https://www.google.com/maps/contrib/104198883690158368848/reviews,3´Þ Àü,¿¬³²µ¿ º£¸£µ¥,¿¬³²µ¿ º£¸£µ¥,1
5,"Àß ±¸¿öÁø °í±â¿Í ÅÊÅÊÇÑ »õ¿ì.
´Þ´ÞÇÑ ¾çÆÄ¿Í »óÅ­ÇÑ Åä¸¶Åä¸¦ ¾ñ¾î ¸Æ½ÃÄÚ Æ¯À¯ÀÇ ¸ÅÄÞÇÑ ¼Ò½º·Î ¸¶¹«¸®ÇØ ¿Ïº®ÇÑ ÇÑÀÔÀ» ¸ÔÀ» ¼ö ÀÖ´Â, ¸ÀÀÖ´Â ÆÄÈ÷Å¸¿´½À´Ï´Ù.

ÃëÇâ¿¡ µû¶ó ³» ÀÔ¸À¿¡ ¸Â´Â ¿Ïº®ÇÑ ºñÀ²À», ÃÖ°íÀÇ Á¶ÇÕÀ» Ã£¾Æ°¥ ¼ö ÀÖ¾ú´ø °Íµµ Å« Áñ°Å¿òÀÌ¿´Áö¸¸.
¿ª½Ã ÀÌ·± Áñ°Å¿òÀ» ¸¸³£ÇÒ ¼ö ÀÖ°Ô ÇØÁØ ±âº»ÀûÀÎ ¿ä¼Òµé. ¿¹¸¦ µé¸é ±âº»ÀûÀÎ Àç·áµéÀÇ ¸ÀÀÌ¶ó´ø°¡ ºÐÀ§±â, ¼­ºñ½º, °¡°ÝµîÀÇ °Íµéµµ ÄªÂùÇÏÁö ¾ÊÀ» ¼ö ¾ø°ÚÁÒ?

À½½ÄÀÌ ¸ÀÀÖ°í ´Ù¸¥ ¸ðµç ºÎºÐ¿¡¼­µµ ¸¸Á·ÇÑ ÇÑ³¢¿´¾î¿ä bb",ITN K,https://www.google.com/maps/contrib/116551381001186769511/reviews,2´Þ Àü,¿¬³²µ¿ º£¸£µ¥,¿¬³²µ¿ º£¸£µ¥,1
5,"¿¹Àü¿¡ ¸ß½ÃÄÚ ¿ä¸® ¸Ô¾úÀ» ¶© Á¦ ÀÔ¸ÀÀÌ ¾Æ´Ï¾ú´Âµ¥ º£¸£µ¥ ¸ß½ÃÄÚ ¿ä¸®´Â ¿ÏÀü ¸ÀÀÖ°Ô ¸Ô¾ú¾î¿ä. ¾à°£ ÇÑ±¹½ÄÀ¸·Î ¹Ù²Ù½Å°ÇÁö ÆÄÈ÷Å¸¶û Å¸ÄÚ°¡ ¿ÏÀü Á¦ ÀÔ¸À! ±Ùµ¥ ¸ß½ÃÄ­ ¿ä¸® ÁÁ¾ÆÇÏ´Â Ä£±¸µµ ¾öÃ» Àß ¸Ô¾ú¾î¿ä!
¸ÆÁÖ¶ûµµ Àß ¾î¿ï¸®°í ¸¶°¡¸®Å¸ ¸¶½Ã¸é¼­ ¸ÔÀ¸¸é ¿ÏÀü ¸ß½ÃÄÚ ÇöÁö ºÐÀ§±â¤»¤»¤» ¿¬³²µ¿¿¡ ¸ÀÁý ¸¹ÀÌ ´Ù³àºÃ´Âµ¥ º£¸£µ¥´Â ¹º°¡ ´Ù¸¥ ÀÌ»öÀûÀÎ ´À³¦ÀÌ¶ó ÁÁ¾Ò¾î¿ä~",KYU KIM,https://www.google.com/maps/contrib/112820113804010310300/reviews,4´Þ Àü,¿¬³²µ¿ º£¸£µ¥,¿¬³²µ¿ º£¸£µ¥,1
5,"¿¬³²µ¿ ¹Ì·Î±æ¿¡ À§Ä¡ÇÑ ¿¬¾îÀü¹®½Ä´çÀÔ´Ï´Ù.
½Ä»çµµ °¡´É ¼úµµ °¡´ÉÇÕ´Ï´Ù.
¿¬¾îÈ¸, ÃÊ¹ä, ÆÄ½ºÅ¸, µ¤¹ä µîÀ» ÆÇ¸ÅÇÏ°í ÀÖ½À´Ï´Ù.

Åä¿äÀÏ ´ÊÀºÀú³á ¹æ¹®ÇÏ¿´´Âµ¥
ÇÑµÎÅ×ÀÌºí  »©°í ¸¸¼®ÀÌ¾ú½À´Ï´Ù.
³¯¾¾°¡ Ç®¸®´Ï ¿¬³²µ¿ ±Ý,ÅäÀÏ Àú³áÀº
ÀÚ¸®ÀÖ´Â °÷À» Ã£±â°¡ Èûµå³×¿ä¤Ì

À½½ÄÀº ±¦Âú¾Ò½À´Ï´Ù.
È¸ÀüÀ²ÀÌ ÁÁ¾Æ¼­ÀÎÁö ¿¬¾î ¼±µµµµ ÁÁ½À´Ï´Ù.
ÆÄ½ºÅ¸µµ Á¦¹ý Å« »õ¿ì°¡ µé¾î°¡ÀÖ°í
¸í¶õÀÌ ¾Æ³¦¾øÀÌ µé¾î°£
¼Ò½º³óµµµµ ±¦Âú¾Ò½À´Ï´Ù.

´Ù¸¸ ÁÖ·ù¸¦ ÇÔ²²ÁÖ¹®ÇÏ¿´´Âµ¥
À½½Ä³ª¿À±â±îÁö ÁÖ·ù¸¸ ¼¼ÆÃÇØÁÖ¼Å¼­ ¹°À» ¾ÈÁÖ»ï¾Æ ¼úÀ» ¸¶¼Ì½À´Ï´Ù??
À½½ÄÀÌ »¡¸®³ª¿ÀÁö ¾Ê´Â´Ù¸é
°£´ÜÇÑ ¾ÈÁÖ·ù ÇÏ´Ù¸øÇØ ÇÇÅ¬ÀÌ¶óµµ;; ÁÖ½Ã¸é ÁÁ°Ú½À´Ï´Ù.
¾Æ´Ï¸é ½Ä»ç¿Í ÁÖ·ù¸¦ ÇÔ²² ¼­ºêÇØÁÙÁö
¹°¾î¶óµµ º¸¾ÆÁÖ½É ÁÁÀ»°Í °°½À´Ï´Ù.

ÃÊ¹äÀº ¿¬¾îÃÊ¹ä ÇÑÁ¾·ùÀÎµ¥
Àå±¹À» ÁÖ¼Ì´Ù¸é ´õ ÁÁ¾ÒÀ»°Í °°½À´Ï´Ù...

Á¤½Å¾øÀÌ µ¹¾Æ°¡´Â ÁÖ¸»Àú³áÀÌÁö¸¸
ÀÛÀººÎºÐµéÀ» Á¶±Ý¾¿¸¸ ½Å°æ½á ÁÖ½Å´Ù¸é
´õ ÁÁÀº °÷ÀÌ µÉ°Í°°½À´Ï´Ù!",Siyeon Yang,https://www.google.com/maps/contrib/105932826058360627700/reviews,1´Þ Àü,¿¬¾î·Ó´Ù,¿¬¾î·Ó´Ù,1
5,"¿¬¾î´Â ¾ðÁ¦³ª ¸ÀÀÖ¾î¿ä.
¿þÀÌÆÃÀÌ ¸ÅÀÏ ÀÖ³×¿ä~
¹ÙÅ×ÀÌºíÀº ÀÚ¸®°¡Á¼¾Æ¼­ À½½Ä¸ÔÀ»¶§ ºÒÆíÇØ¿ä.
³Ê¹« »ç¶÷ÀÌ¸¹¾Æ ½Ã²ô·¯¿ö¼­ ÆíÇÏ°Ô ¸ÔÀ»¼öÀÖ´Â°÷Àº ¾Æ´Ï¿¡¿ä.
¿ÀÇÂÁÖ¹æÀÌÁö¸¸ ¿ÀÇÂÁÖ¹æ°°Áö¾ÊÀº ´À³¦ÀÌ¿¡¿ä.",y y,https://www.google.com/maps/contrib/109921961920367116573/reviews,1³â Àü,¿¬¾î·Ó´Ù,¿¬¾î·Ó´Ù,1
4,"¿¬¾î·Î À¯¸íÇÑ °÷ÀÎµ¥ ¾ÆÁÖ ¸ÀÀÖ¾ú¾î¿ä!
¿¬¾î ÁÁ¾ÆÇÏ¸é ÃßÃµµå¸³´Ï´Ù",moongyum kim,https://www.google.com/maps/contrib/110378003180622500585/reviews,3´Þ Àü,¿¬¾î·Ó´Ù,¿¬¾î·Ó´Ù,1
3,"»ý¿¬¾î¸ðµÒ(35000) ¸ÅÄÞÅ©¸²ÆÄ½ºÅ¸ (18000)

È¸ ÀÚÃ¼ÀÇ ¸ÀÀÌ ¶Ù¾î³ªÁø ¾ÊÀ½. µÎÅùÇÏ°Ô ½ä¾îÁÖ´Â °ÍÀÌ ¼¿¸µ Æ÷ÀÎÆ®ÀÎµí. ¹î»ì ºÎÀ§´Â ¸ÀÀÖ¾úÁö¸¸ ³ª¸ÓÁö ºÎÀ§µé¿¡¼± ÀüºÎ ¿¬¾î Æ¯À¯ÀÇ ºñ¸°³»°¡ ¿Ã¶ó¿Í¼­ ±â´ëº¸´Ù´Â ¾Æ´Ï¾ú¾î¿ä... ¿ÀÈ÷·Á ÆÄ½ºÅ¸°¡ ¸ÀÀÖ¾ú½À´Ï´Ù

³ë·§¼Ò¸®¶û ¼ÒÀ½ÀÌ µÚ¼¯¿© ¿ï¸®¸é¼­ ¸ÅÀåÀÌ µÇ°Ô ½Ã²ô·¯¿ü¾î¿ä ´ëÈ­ÇÏ±â Æí¾ÈÇÑ Àå¼Ò´Â ¾Æ´Ô

ÀüÃ¼ÀûÀ¸·Î À½½Ä ¾çÀÌ ³Ë³ËÇÑ ÆíÀÌ¿¡¿ä. ¸ÀÀÖ°Ô Àß ¸Ô¾úÁö¸¸ ÇÑ ¹ø ¹æ¹®À¸·Î ÃæºÐÈ÷ ¸¸Á·ÇÏ´Â °÷!",Yn Hye,https://www.google.com/maps/contrib/100221353689746236951/reviews,1³â Àü,¿¬¾î·Ó´Ù,¿¬¾î·Ó´Ù,1
2,"¿ÀÇÂ ¸ÂÃç °¬´Âµ¥ ´ë·« ¾Õ¿¡¼­ 8¹øÂ° Á¤µµ...
È¦ Å×ÀÌºíÀº ´Ù Â÷¼­ ¹Ù¿¡ ¾É¾Ò´Âµ¥, ¿ä¸®°úÁ¤ÀÌ ´Ù º¸ÀÓ..
ÁÖ¹æÀº Á¼°í »ç¶÷Àº ¸¹°í.. Á¶¸® °ø°£ ÁØºñ °ø°£ ´Ù
ºÎÁ·ÇØº¸ÀÓ
ÆÄ½ºÅ¸ ¸éÀº ¹Ì¸® »î¾ÆµÎ°í ºÀÁö¿¡ ´ãÀº ÈÄ¿¡ Á¶¸® Áß¿¡ ÈÄ¶óÀÌÆÒ¿¡ ¹Ù·Î ÅõÃ´
¹äÀº µû·Î ¾ÈÇÏ°í ¿À¶Ñ±â¹ä »ç¿ë.. ¿¡¼­ Â¥°Ô ½Ä¾úÀ½
°©ÀÚ±â ¼ºÀÇ ¾ø´Â À½½ÄÀ» ¼­ºù¹ÞÀº ±âºÐÀÌ¾úÀ½.
µÎ°Ç, ¸¶½ºÅ© µî ¾ÈÇÏ±¸ ±×³É ¹ÝÆÈÆ¼ÀÔ°í ¿ä¸®ÇÏ´Â
¸ð½Àµµ º°·Î¿´À½.
¸¶½ºÅ© ¾ÈÇÏ½Å°Ç ÀÌÇØÇÏ´Âµ¥.. ±×·³ ¸»¾¸À» ÇÏÁú ¸»´øÁö..
¿ÀÇÂ¶§ »ç¶÷µé ¿ì·ç·ç µé¾î°¡¼­ ÇÑ¹ø¿¡ ÁÖ¹®¹ÞÀ¸´Ï.. ¸ðµç Å×ÀÌºí ÁÖ¹®ÀÌ ´Ù ´Ê¾îÁü
±âº» ¾É¾Æ¼­ 20-30ºÐ ´ë±â..
´Ù ¸ÔÀº Å×ÀÌºí ³ª°¡¸é ÀÚ¸® ºñ´Âµ¥·Î ¹Ù·Î¹Ù·Î ¹Þ´Â°Ô ¾Æ´Ï¶ó ½Ï Ä¡¿ì°í ¶Ç Å×ÀÌºí °¡µæ ¹Þ´Âµí
Áï ¹Û¿¡¼­ ¿þÀÌÆÃ 30ºÐ ÇÏ³Ä ¾È¿¡¼­ ÁÖ¹®ÇÏ°í 30ºÐ ¿þÀÌÆÃÇÏ³Ä Â÷ÀÌÀÓ....
¸ÀÀº ±×³ÉÀú³É ½î½îÇÔ
¿¬¾î ´Ù¸¥µ¥µµ ¸ÀÀÖ´Âµ¥ ¸¹À¸´Ï ±»ÀÌ±»ÀÌ ¾È°¡µµ µÉµí..",Jaewon Yun,https://www.google.com/maps/contrib/108363611731303909149/reviews,1³â Àü,¿¬¾î·Ó´Ù,¿¬¾î·Ó´Ù,1
5,"¸ÅÀå ºÐÀ§±â°¡ ¾öÃ» °í±ÞÁø È«´ë ¿¬³²µ¿
½Å»ó ÆÄ½ºÅ¸ ¸ÀÁýÀÌ¿¡¿ä.
°¡¼ººñ ³¡Àå³ª´Â°Ô ¾Ë¸®¿Ã¸®¿À 1¸¸¿ø
´ë¹ÚÀÌÁÕ.¾çµµ ¸¹°í »ó´çÈ÷ °íÇ°°Ý °í¿À±Þ ¿ä¸® ´À³¦¤»
½Ç·ÂÀÖ´Â ½¦ÇÁ´Ô²¨¼­ ºÒ¼î ¿­½ÉÈ÷ ÇÏ½Ã¸ç ¸¸µå½Å ÆÄ½ºÅ¸¿´¾î¿ä.
2ÃþÀÌ¶ó ºäµµ ÁÁ°í ±ò²ûÇØ¿ä.",ÅÂ¿©´ÏÅÂÀ¯¸®,https://www.google.com/maps/contrib/117011675558422023904/reviews,7´Þ Àü,¾È½ºÅ°Ä£,¾È½ºÅ°Ä£,1
5,"¼¼½ÉÇÔÀÌ ´À²¸Áö´Â ¹Ù¿´¾î¿ä. ¿ì¾ûÁ¶¸², ¾î¶õ, ¸»¸°°¨ µî ½Ä»çÀç Ä÷¸®Æ¼µµ ±¦Âú´Ù°í »ý°¢ÇØ¿ä. ´ÜÃ¼°¡ ¹æ¹®ÇÏ±â¿¡´Â ¹«¸®°¡ ÀÖ¾îº¸ÀÌÁö¸¸ µÎ¼¼¸í ¿Ë±âÁ¾±â È¤Àº È¥ÀÚ¸¸ÀÇ ½Ã°£¿¡ ÃßÃµÇÕ´Ï´Ù.",Mission City,https://www.google.com/maps/contrib/116253399045571434234/reviews,6³â Àü,¹é°æ,¹é°æ,1
5,¸ùÅ°47 ÁøÅä´ÐÀÌ À¸¶ä! À§½ºÅ°µµ ºñ±³Àû Àú·ÅÇÏ°Ô ¸¶½Ç ¼ö ÀÖ¾î¼­ ÁÁ´Ù. ¸¶Áö¸·Àº ¿ÀÂ÷ÁîÄÉ·Î ¸¶¹«¸®ÇÏ¸é ÇØÀåµµ µÈ´Ù.,Kathie,https://www.google.com/maps/contrib/115580473154838252965/reviews,4³â Àü,¹é°æ,¹é°æ,1
5,ºÐÀ§±â°¡ ÁÁ°í ¶Ç ¿©ÀÚ¼Õ´ÔÀÌ ¸¹¾Æ¼­ µÇ°Ô Á¶¿ëÁ¶¿ëÇØ¿ä,½Å³¯Ä¡ Shinnalchi,https://www.google.com/maps/contrib/114329855553371748330/reviews,5³â Àü,¹é°æ,¹é°æ,1
5,"´Ù¼Ò Çù¼ÒÇÑ °ø°£ÀÌ³ª Çù¼ÒÇÑ ¸¸Å­ ¹ÙÅÙ´õµéÀÇ ¿ª·®ÀÌ ºû³ª´Â °ø°£ÀÌ´Ù.
Ä¬Å×ÀÏÀº ¸¶¼Åº¸Áö ¾Ê¾ÒÀ¸³ª ¿¬³²µ¿¿¡¼­ ÀÌ¸¸Å­ÀÇ ½Ì±Û¸ôÆ® À§½ºÅ° ¸®½ºÆ®¸¦ °¡Áö°í ÀÖ´Â °÷Àº µå¹°°Å¶ó »ý°¢ÇÑ´Ù. ¹ÙÅÙ´õµéÀº ÆÈ°í ÀÖ´Â ¼úÀÇ ¼ºÇâ°ú ÃëÇâ¿¡ ´ëÇÏ¿© Á¤È®ÇÏ°Ô ÆÄ¾ÇÇÏ°í ¾ÆÁÖ Ä£ÀýÇÏ°Ô ÃßÃµÇØÁá´Ù.
¹æ¹®ÀÎ¿øÀº 2¸í¿¡¼­ 3¸íÀÌ ÀûÁ¤ÇØº¸ÀÎ´Ù. Ä£ÇÑ ÁöÀÎµé°ú °¡µµ ÁÁ°í, ¿¬ÀÎÀÌ³ª È£°¨ÀÖ´Â »ç¶÷°ú ÁøÁöÇÑ °ü°è°¡ µÇ°í ½Í´Ù¸é ²À ¹æ¹®ÇØº¸½Ã¶ó. °¡±õ°Ô ¾É¾Æ Àû´çÇÑ ¾ê±â¸¦ ³ª´­ ¼ö ÀÖ°í ´ç½ÅÀÇ Àû´çÇÑ ¾ê±â´Â »ó´ë¹æ¿¡°Ô ±Ù»çÇÑ ¾ê±â·Î µé¸± °ÍÀÌ´Ù. ±×¸®°í »ó´ë´Â ÀÌ Àå¼Ò¸¦ ¼±ÅÃÇÑ ´ç½ÅÀÇ ÃëÇâ¿¡ ¹ÝÇÒ °ÍÀÌ´Ù.

°³ÀÎÀûÀ¸·Î ¹ßº£´Ï 14³â»êÀ» ¸®Æ®·Î µå¼Åº¸¶ó°í ±ÇÇÑ´Ù. Ç³ºÎÇÑ Çâ°ú ÀºÀºÇÑ ´Ü¸ÀÀÌ Á¦¹ý ±¦Âú´Ù. ´Ü¸ÀÀÌ ½È°í ¿ìµðÇÑ Çâ°ú À§½ºÅ°ÀÇ µÎ²¨¿î ¸ÀÀ» ´À²¸º¸°í ½Í´Ù¸é ¾ÆÇÁ·ÎÀÍ Æ®¸®ÇÃ¿ìµåµµ ¾ÆÁÖ ÁÁ¾Ò´Ù. Çàº¹ÇÑ ½Ã°£ º¸³»½Ã±æ.",SangMin Lee,https://www.google.com/maps/contrib/112292258670627601638/reviews,6³â Àü,¹é°æ,¹é°æ,1
5,"ºÐÀ§±â°¡ ÁÁ°í È­Àå½Çµµ ±ò²ûÇÏ´Ù. ±âº»¾ÈÁÖ·Î ³ª¿À´Â ¿Ã¸®ºê´Â ¸Å¿ì ¸ÀÀÖ´Ù. ¿ÍÀÎÀº ±Û¶ó½º 8Ãµ¿ø. ¾ÆÁÖ Àú·ÅÇÏÁø ¾Ê¾Æµµ Á¶¿ëÇÏ°í ¾îµÏÇÑ ºÐÀ§±â, ¸ÀÀÖ´Â ¿ÍÀÎ°ú ¾ÈÁÖ¸¦ »ý°¢ÇÏ¸é ±â²¨ÀÌ °¡°í ½ÍÀº °÷. ´Ù¸¸ µü ÇÑ ÀÚ¸®(ÃÖ´ë 4-5¸íÀÌ ¾ÉÀ» ¼ö ÀÖ´Â ¼ÒÆÄ ÀÚ¸®)¸¦ Á¦¿ÜÇÏ¸é ¸ðµÎ ¹Ù ÀÚ¸®¶ó´Â Á¡Àº À¯ÀÇÇØ¾ß ÇÑ´Ù.",NY K,https://www.google.com/maps/contrib/110845812864854158546/reviews,5³â Àü,¹é°æ,¹é°æ,1
