사업장명,작성일,작성자,작성자 프로필 링크,작성자 정보,별점,리뷰 내용,이미지 링크
쿄라멘(Kyo ramen),3년 전,영주최,https://www.google.com/maps/contrib/102437400119600460619/reviews?hl=ko,리뷰 45개 · 사진 48장,별표 5개,인생라멘!! 진심맛있당ㅋㅋ 존맛탱,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CUupZHiCdyPEKhTaV7k5nTfQBvIpAiGN7wTe-MxtnQrDXfLYxXOjZCLTvA8hgDfgGYkZDjAkb8qP31FhYZYyFvxx2NrvBXQ3MF9sPE-usrsj-fGtTv-ZKXs9AKsd9kY3sHIEFe9Q=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BCytbMI_c-WQ16e7992GXc6z-IuErMhDma4OkuF6FQ8Ju1jUTO2_gIks4KUMkvxnboPEtYmfIKPQIo-vyFpCNwWMCpV4XCPeii-DuTfHrbptMP_A0r_k_WvOME106M_y3d-yXBqA=w300-h450-p"
쿄라멘(Kyo ramen),4년 전,Chikang Lee,https://www.google.com/maps/contrib/108762827728598930537/reviews?hl=ko,지역 가이드 · 리뷰 201개 · 사진 102장,별표 4개,"엄청 훌륭한 돈코츠라멘. 맛 과 가격둘다 아주 훌륭.
차슈 양이 적어서 4점. 차슈 추가 가능하면 좋겠다.",https://lh3.googleusercontent.com/geougc-cs/AB3l90Cl4cU9zyxDbdDuSFEP49dTt15EjCVXFMzPhHUfiE3J2mCnTVpRoX8FbbTSWLI588uK-t7P7DHGjKWlJyWobRWfwWNiYbafYxm5-k3wAdNdxDV624XEVNkLgD2-u6v8IwpYQUUhLw=w600-h450-p
쿄라멘(Kyo ramen),4년 전,임채무,https://www.google.com/maps/contrib/111142225351415289224/reviews?hl=ko,리뷰 18개 · 사진 1장,별표 5개,"진한돈코츠, 맛있는쯔께멘. 재방문의사 100%
다시마식초의 은은한 향과 와리스프의 진함이 좋다",
쿄라멘(Kyo ramen),3년 전,안성현,https://www.google.com/maps/contrib/113368393700687786292/reviews?hl=ko,지역 가이드 · 리뷰 170개 · 사진 124장,별표 5개,매우가까이에 츠케멘맛집 혼네가있는데 여기가 자주 휴무가나와서 대체로 바로 들러볼만한 찐맛집! 여기도 웨이팅있음근데;;,
쿄라멘(Kyo ramen),2년 전,최원영,https://www.google.com/maps/contrib/107351367443373164522/reviews?hl=ko,지역 가이드 · 리뷰 20개 · 사진 49장,별표 5개,"여지껏 먹어본 라멘중 국물이 제일 진했고
라면건더기인 목이버섯과 죽순이 너무맛있었읍니다…",
쿄라멘(Kyo ramen),3년 전,nonstop Sonya,https://www.google.com/maps/contrib/118426391439103206368/reviews?hl=ko,지역 가이드 · 리뷰 99개 · 사진 197장,별표 4개,"맛있는데 저한텐 좀 짜고 너무 느끼했어요.
완전 걸죽하고 진한 국물맛 좋아하시면 추천",
쿄라멘(Kyo ramen),3년 전,seulki lee,https://www.google.com/maps/contrib/116808265019256366529/reviews?hl=ko,지역 가이드 · 리뷰 96개 · 사진 225장,별표 4개,국물이 정말 묵직해요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BzW51NPCvmLTxRk4d6oivGRsTs4mckVQJupqo1u6_QEweh0EALdzxVHdgB-J-lpeBz-SKcIacttdoRpFgDlaV6jevymcY_5SsUJAEbFfRtJZlFyiZI75fLpPZUONWZw8TgcE3ZWA=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A11mmwnjjajWC-3ZMDbzwFBFNJVcoQ0qBJwW9TbgTBvALIB8e5VO3QqO1f6PbWR3nwe5cQnx1TaIUuxAWPBu_4a_uTg5etKzirEvuwBFQvkUNEbdh644XtDKRKZ2N6xNyN_mIs=w300-h450-p"
쿄라멘(Kyo ramen),4년 전,최곱창,https://www.google.com/maps/contrib/105952065919410473767/reviews?hl=ko,지역 가이드 · 리뷰 21개 · 사진 2장,별표 5개,항상 면사리까지 추가해서 국물 한방울 안남기고 다 먹고 올 정도로 맛있는 라멘집입니다. 추천 강추,
쿄라멘(Kyo ramen),2년 전,lys blanc,https://www.google.com/maps/contrib/105343336343788354474/reviews?hl=ko,지역 가이드 · 리뷰 325개 · 사진 9장,별표 4개,"*2304
퀄리티나 토핑에 비해 가격이 엄청 싸서 좋아요",
쿄라멘(Kyo ramen),4년 전,한승원,https://www.google.com/maps/contrib/113637015074395832802/reviews?hl=ko,지역 가이드 · 리뷰 54개 · 사진 23장,별표 4개,꽤나 진한 돈코츠라멘이 있는 곳. 가끔 한정판매로 나오는 츠케멘이 최고,
쿄라멘(Kyo ramen),4년 전,Ho Yoo,https://www.google.com/maps/contrib/117890331081109595652/reviews?hl=ko,"지역 가이드 · 리뷰 151개 · 사진 2,246장",별표 4개,돈코츠 나에겐 어렵다,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CtHxHGrOvk2NzNLDluZoXQw86MaL9yZw1UPKf1I7psY5waJzZh1T8AcwW-2DzIM64J8iO94eDbTacPQtGCQz1gIX29zoEKnZNHIgLUgh9R9wCd2NYOFRR5yjxyU9GEj1xEtw0=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CYEBP6lxTufItvap_mMV3Cz2A5CRe834zrR43UiGhN4BjEL9XbxKyucu4KJl7-8ItnZ8ylJDvNg-uOsjULhLxsPHQuxRUNbglhxmUoiIR7rWjC3k0kJroebWB8ma66C9kJXhwBew=w300-h450-p"
쿄라멘(Kyo ramen),3년 전,Sun young Kim,https://www.google.com/maps/contrib/104701687197113273888/reviews?hl=ko,지역 가이드 · 리뷰 142개 · 사진 19장,별표 5개,이가격에 이정도 양에 이정도 맛이라면  몇번 허탕을 치더라고 줄을 서더라도 먹을만 합니다,
쿄라멘(Kyo ramen),3년 전,박준성,https://www.google.com/maps/contrib/114370956280266894235/reviews?hl=ko,지역 가이드 · 리뷰 58개 · 사진 130장,별표 3개,"대표메뉴인 시그니처 쿄라멘.
궁물이 지이인한 돈코츠가 끌린다면 주문해보자.",https://lh3.googleusercontent.com/geougc-cs/AB3l90BvxlOR_lMxiKzsxu1TDLnWHjnTTkx7yD0-5ebFMzq32bsdgq1Qwngr0RUIY7YcHwTHr09PschkWtV0iT0QjXDkTr6gAJRIAZg_DUjJnzKodc2xwklMbqvPSTiiaJqOpMAO3dMm4A=w600-h450-p
쿄라멘(Kyo ramen),4년 전,박소현,https://www.google.com/maps/contrib/111517679833175046205/reviews?hl=ko,리뷰 29개 · 사진 1장,별표 4개,줄을 길게 서서 먹을 정돈 아닌것같고 그냥 라멘 보통쏘쏘!,
쿄라멘(Kyo ramen),4년 전,민주김,https://www.google.com/maps/contrib/107011004421144018869/reviews?hl=ko,지역 가이드 · 리뷰 311개 · 사진 89장,별표 5개,츠케멘을 먹었는데 지금까지 먹었던 츠케멘중 최고로 맛있었습니다,
쿄라멘(Kyo ramen),3년 전,popo pop,https://www.google.com/maps/contrib/115548848581511869502/reviews?hl=ko,지역 가이드 · 리뷰 22개 · 사진 27장,별표 5개,돈코츠의 정석 그 자체 여기보다 진하면서 정리된 돈코츠는 없다고 본다,https://lh3.googleusercontent.com/geougc-cs/AB3l90CyG5uSb9P_61Ubhjs4sLqF8jfuUrHDD9m9rwOAFRNderWCmg7t2u_qRVyYq6qf6g4_yUb51vLwC1cll762nBx64d69n2OWgdZunM18kYdnX7-cuR_1vc03BW0iO_vPSgaFte9d7w=w600-h450-p
쿄라멘(Kyo ramen),4년 전,Hyungmin “시나레스” Oh,https://www.google.com/maps/contrib/112872389208029517868/reviews?hl=ko,리뷰 15개 · 사진 26장,별표 5개,맛있고 주문도 편리하고 친절해서 좋아요,
쿄라멘(Kyo ramen),1년 전,이채연,https://www.google.com/maps/contrib/110264342544043845169/reviews?hl=ko,지역 가이드 · 리뷰 21개 · 사진 56장,별표 5개,진하고 맛있어요 근데 조금 짭니다 ㅎㅎ,
쿄라멘(Kyo ramen),4년 전,MR. CERES,https://www.google.com/maps/contrib/108837710285186379698/reviews?hl=ko,지역 가이드 · 리뷰 140개 · 사진 320장,별표 5개,국물이 미쳤음 근데 곱빼기 시켰다가 양때문에 홍콩갈뻔함 일반 남성이라면 그냥 먹어도 배부를듯,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BokZF-xB5fFKa8az2bOFTXXGNxhkXv0LR-cClTMTOqzbiiYhmQ96EYIbG85ek39RXNexUIMt5RmLbGtRbugzW8vMNc_cC-KnQ3x3ltPpFfIpdznEx7jUQik6Jpc6JXD6CAmuI9=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BrgSLcY6sPQibFZF_TRzK3JG753BbjViG7DsyEOiKgQUadecmEJeb_fRZupod-KZ__Qm25CoJH3tiufVQ4V1siuP5igIcSX2pS_jshJX90WJr-LJgumwscmv1KYpYALUk4wKSv=w300-h450-p"
쿄라멘(Kyo ramen),4년 전,이승헌,https://www.google.com/maps/contrib/117730495411507294511/reviews?hl=ko,지역 가이드 · 리뷰 15개 · 사진 6장,별표 4개,느슨해진 한국 라면 씬에 긴장감을 주는 것 같다.,
쿄라멘(Kyo ramen),2년 전,조성정,https://www.google.com/maps/contrib/111867658837513254201/reviews?hl=ko,지역 가이드 · 리뷰 21개 · 사진 21장,별표 5개,"맛있음요, 조금 기다려야 하지만 가치가 있다!",
쿄라멘(Kyo ramen),3년 전,Dong-Hee Oh,https://www.google.com/maps/contrib/108029053679054751333/reviews?hl=ko,지역 가이드 · 리뷰 274개,별표 5개,육수 좋고 면 익기 선택 할수 있어서 좋고 크,
쿄라멘(Kyo ramen),4년 전,men john,https://www.google.com/maps/contrib/114627876616075826416/reviews?hl=ko,지역 가이드 · 리뷰 35개 · 사진 114장,별표 4개,맛 참좋았습니다,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Be8Y-kYKsZ_yGNTdj69vLV2WdoDJx2iEnJlk5UEmL7b8y5TxOtOuJE-6pW59bSP3oVXYchoE9kDeWeK3ihcwQdDjow7E8OxOW8VyKFKo9E40yVViW74blc1AKEjtihkkp4IQ3u=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ATMFJb62_LBEpdGH-bLDp9urc53GHmg4WQrCsvmdGO_xHOeuH8BA8AA1aXEVLRmvPP2zwxFf6LCkWFp7jzOibmDjk8bWGw-E3P_5mh4Ye6HksXcqsLYdFERp0rqr9jhcioGgk=w300-h450-p"
쿄라멘(Kyo ramen),4년 전,김현철,https://www.google.com/maps/contrib/104761893078820235354/reviews?hl=ko,지역 가이드 · 리뷰 94개 · 사진 379장,별표 5개,강렬한 츠케지루 계란향 나는 면! 와리스프꼭추가해서 먹기,https://lh3.googleusercontent.com/geougc-cs/AB3l90DYD8EY1x9jHV5OBjUUq5jZ0kYKtw4pE6l8SBE2P9b1YL2LVrbL2iGyjm0YSsrSe--IPYxz32S80FEhgj5dS4z9BhNHn9XBnM7I72v9qzk3QRf1Ab0Li9L-riNamD0IWPL7RAJ-=w600-h450-p
쿄라멘(Kyo ramen),3년 전,김영진,https://www.google.com/maps/contrib/113633021524681277783/reviews?hl=ko,리뷰 5개 · 사진 3장,별표 5개,"가격좀 올려요 ㅠㅠ
너무 싸서 사람이 너무 많아요",
쿄라멘(Kyo ramen),2년 전,Jake K,https://www.google.com/maps/contrib/107964630889760432159/reviews?hl=ko,지역 가이드 · 리뷰 304개,별표 5개,적당히 묵직한 맛과 가성비 모두 굿!,
쿄라멘(Kyo ramen),4년 전,오이맛우유,https://www.google.com/maps/contrib/109138234255121746427/reviews?hl=ko,리뷰 1개 · 사진 1장,별표 5개,최고,https://lh3.googleusercontent.com/geougc-cs/AB3l90AsOHRhBa5NYXvVCfcNyvob8OH7GPKXtIp5pX1dcWqm6atskR9AHYS9rIEWyC8Wzw50UqwMtMnxlW_Zx2gxrUdkdckXH37wTdzDiCCJ8ObMz2QF5q5smDtB9es8ip5cOHQUCuyr=w600-h450-p
쿄라멘(Kyo ramen),3년 전,SH R,https://www.google.com/maps/contrib/110226082862182146435/reviews?hl=ko,리뷰 8개,별표 2개,나쁘지는않노 근데 1시간 기다리면서까지 먹을정도는 아니노,
쿄라멘(Kyo ramen),3년 전,김기찬,https://www.google.com/maps/contrib/115882655416165653353/reviews?hl=ko,지역 가이드 · 리뷰 53개 · 사진 72장,별표 5개,츠케멘 진짜 개맛있음 다른데랑 차원이다름,
쿄라멘(Kyo ramen),3년 전,최해영,https://www.google.com/maps/contrib/109670585801204348486/reviews?hl=ko,지역 가이드 · 리뷰 175개 · 사진 465장,별표 5개,사장님의 친절함과 맛있는 음식   감사,
쿄라멘(Kyo ramen),3년 전,윤영인,https://www.google.com/maps/contrib/114483386487216056919/reviews?hl=ko,지역 가이드 · 리뷰 50개 · 사진 2장,별표 5개,무슨 라멘가게였는지 기억 안나는데 라멘가게니까 5점,
쿄라멘(Kyo ramen),5년 전,김용태,https://www.google.com/maps/contrib/104206730523247784679/reviews?hl=ko,"지역 가이드 · 리뷰 234개 · 사진 8,112장",별표 4개,"기대만큼의 돈코츠라멘
보통 이상은 하는 가게",
쿄라멘(Kyo ramen),2년 전,Haru,https://www.google.com/maps/contrib/101078884554484743602/reviews?hl=ko,리뷰 15개,별표 5개,한국 돈코츠 라멘 중 최고,
쿄라멘(Kyo ramen),4년 전,기묭,https://www.google.com/maps/contrib/103712197740582096670/reviews?hl=ko,지역 가이드 · 리뷰 57개 · 사진 536장,별표 4개,츠케멘 먹을만함. 근데 근처 혼네 츠케멘이 더 맛남....,
쿄라멘(Kyo ramen),4년 전,Suzie Q,https://www.google.com/maps/contrib/101572099250244826830/reviews?hl=ko,지역 가이드 · 리뷰 85개 · 사진 8장,별표 5개,맛 친절 청결 모두 아주 좋았다,
쿄라멘(Kyo ramen),4년 전,노답,https://www.google.com/maps/contrib/111209507421184927294/reviews?hl=ko,지역 가이드 · 리뷰 42개 · 사진 53장,별표 5개,"츠케멘, 돈코츠라멘 모두 맛있습니다",
쿄라멘(Kyo ramen),1년 전,DongHee Lim,https://www.google.com/maps/contrib/106756041997815871111/reviews?hl=ko,지역 가이드 · 리뷰 63개 · 사진 132장,별표 4개,웨이팅이 상당히 김,
쿄라멘(Kyo ramen),4년 전,Doodle,https://www.google.com/maps/contrib/115704195455150241261/reviews?hl=ko,"지역 가이드 · 리뷰 251개 · 사진 1,665장",별표 4개,본토가 부럽지 않은 진짜 라멘!!,
쿄라멘(Kyo ramen),3년 전,Dongjae Kim,https://www.google.com/maps/contrib/112471186689764262799/reviews?hl=ko,지역 가이드 · 리뷰 56개 · 사진 8장,별표 5개,라멘 확실히 잘하는집,
쿄라멘(Kyo ramen),4년 전,김태엽,https://www.google.com/maps/contrib/105401455620498999217/reviews?hl=ko,지역 가이드 · 리뷰 81개 · 사진 3장,별표 4개,굉장히 고소한 돈코츠라멘집,
쿄라멘(Kyo ramen),4년 전,Ice latte,https://www.google.com/maps/contrib/109434284075129457583/reviews?hl=ko,지역 가이드 · 리뷰 121개 · 사진 170장,별표 5개,돈코츠 맛있어요,
쿄라멘(Kyo ramen),1년 전,박세호,https://www.google.com/maps/contrib/104238908848129687465/reviews?hl=ko,지역 가이드 · 리뷰 33개 · 사진 8장,별표 5개,츠케멘 최고입니다,
쿄라멘(Kyo ramen),4년 전,이종진,https://www.google.com/maps/contrib/117584656853347977312/reviews?hl=ko,"지역 가이드 · 리뷰 197개 · 사진 1,537장",별표 5개,대체할 곳이 없기에 만쩜,
쿄라멘(Kyo ramen),4년 전,손정훈,https://www.google.com/maps/contrib/103846420083373831102/reviews?hl=ko,리뷰 17개,별표 5개,너무 맛있었어요!!,
쿄라멘(Kyo ramen),2년 전,noojahs,https://www.google.com/maps/contrib/105372019237460490920/reviews?hl=ko,지역 가이드 · 리뷰 120개 · 사진 571장,별표 4개,진득한 국물,https://lh3.googleusercontent.com/geougc-cs/AB3l90AYwHcnfluzIp2Sk3svvsBZ-URxBs28pAVrStrzpcT0wg4QCOF6dV1nx3u66s2IIZgjxw3EloehSDeunCgx974le6ije2eOSDaBEPSf7bBrL8gHqIQ0uxaORkARJFo-WzZuceOo=w600-h450-p
쿄라멘(Kyo ramen),4년 전,j은느,https://www.google.com/maps/contrib/103754949220239050146/reviews?hl=ko,지역 가이드 · 리뷰 66개 · 사진 12장,별표 5개,진하고 묵직한 돈코츠  ㅊㅊ,
쿄라멘(Kyo ramen),4년 전,이보우,https://www.google.com/maps/contrib/110745308461373939503/reviews?hl=ko,지역 가이드 · 리뷰 85개,별표 4개,멋진 돈코츠 한그릇.,
쿄라멘(Kyo ramen),4년 전,정기용,https://www.google.com/maps/contrib/110970322844706789175/reviews?hl=ko,지역 가이드 · 리뷰 30개 · 사진 3장,별표 5개,넘모맛있어요,
쿄라멘(Kyo ramen),4년 전,고래안고래,https://www.google.com/maps/contrib/114773258025583898551/reviews?hl=ko,지역 가이드 · 리뷰 141개 · 사진 196장,별표 4개,맛있습니당,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AXvy9XwKMFIRQRBz8_qqfSYjUidNMkjZakns2-6sYuUEh2xyR0bvD1oOR7hRLIPwEV-fGZ70gULNcXfcoZDCA1ESnanV6nvQUCyyxa9Uvh79oE5-BHF2pCezgsLteRJ7UQR4E=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ANHmTyYImKpJ7_dsWuJAp3-5A3keGkDrp_34wekF5Da3hXSOTnSjuyaznIfQBs7CW0xa3debaMNSieElZFsj7PPGr4jk7gRgWu0UYOChHvaGAcVdIgFzuK4A9FIQFFLmIdYmP6=w300-h450-p"
쿄라멘(Kyo ramen),4년 전,영민쓰,https://www.google.com/maps/contrib/115677244014841335336/reviews?hl=ko,지역 가이드 · 리뷰 89개 · 사진 260장,별표 4개,츠케멘 맛있음,https://lh3.googleusercontent.com/geougc-cs/AB3l90CO0SMJa352trejKUOMG0aivzhPivkwt6ILKXTUDNEkTAIvC1wVpeKIAkx9pjJJr9gIKzpJeUVFMznh4HC5cQ3YEndpCU2HEPHcC9QxXQsYp9BTtnY9tdyYPgXoSpXGpGrXqYzZew=w600-h450-p
쿄라멘(Kyo ramen),4년 전,이노미,https://www.google.com/maps/contrib/106740870494038908891/reviews?hl=ko,지역 가이드 · 리뷰 109개 · 사진 540장,별표 5개,너무좋아요,
쿄라멘(Kyo ramen),4년 전,승기신,https://www.google.com/maps/contrib/116028604136833314593/reviews?hl=ko,지역 가이드 · 리뷰 94개,별표 4개,좋음,
쿄라멘(Kyo ramen),3년 전,박무제,https://www.google.com/maps/contrib/107584264828457225983/reviews?hl=ko,지역 가이드 · 리뷰 435개 · 사진 687장,별표 4개,오랜만에 일본맛 라멘 머금,
쿄라멘(Kyo ramen),3년 전,Beom Seok Lee,https://www.google.com/maps/contrib/104893232362418477794/reviews?hl=ko,지역 가이드 · 리뷰 212개 · 사진 85장,별표 4개,보통,
쿄라멘(Kyo ramen),4년 전,DOHOI KIM,https://www.google.com/maps/contrib/106313260998734069379/reviews?hl=ko,리뷰 10개 · 사진 1장,별표 4개,존맛,
쿄라멘(Kyo ramen),3년 전,케세치,https://www.google.com/maps/contrib/114383698097523049328/reviews?hl=ko,리뷰 46개 · 사진 1장,별표 5개,말이필요한가 ..,
쿄라멘(Kyo ramen),3년 전,신주쿠,https://www.google.com/maps/contrib/110052857445050758364/reviews?hl=ko,리뷰 2개,별표 5개,올타임 레전드,
쿄라멘(Kyo ramen),3년 전,김종민,https://www.google.com/maps/contrib/117427958261059459568/reviews?hl=ko,리뷰 44개 · 사진 83장,별표 4개,시그니처 쿄라멘,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DeH-rsMoUDMvi-QGyjuuPDU9xYEd8esfGPIdXSEHD1ZRY41PBe4F301uRlNovX-qYl_sJmBRGhR3rtjP8n2NVNFg76kkTUwjPrG3dN9ooQcQaTNZd1sNdu3iMh3HaBAG4X38IM=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Dq_aCYa_1kETFmUFC7nC-7Qu77PnG47OlLODTPGszycurt-NPNN4uZLmYeMCkvQRYKT8OgQOcsNOv4VQa2HMr9B2sNWgK1tj8C5agUeXTa83zS6l2I9Gt23WsBfM1qQ-ts0KCD=w300-h450-p"
쿄라멘(Kyo ramen),4년 전,김재우,https://www.google.com/maps/contrib/116251746730029055611/reviews?hl=ko,지역 가이드 · 리뷰 29개 · 사진 3장,별표 5개,일본의맛!,
쿄라멘(Kyo ramen),4년 전,Kyungtae Park,https://www.google.com/maps/contrib/108797421047412862708/reviews?hl=ko,리뷰 1개,별표 5개,맛있습니다!!!!,
쿄라멘(Kyo ramen),5년 전,Apryll,https://www.google.com/maps/contrib/103204136311985447301/reviews?hl=ko,리뷰 2개,별표 5개,맛있음!,
쿄라멘(Kyo ramen),4년 전,JJ M,https://www.google.com/maps/contrib/107535030892834143933/reviews?hl=ko,"지역 가이드 · 리뷰 181개 · 사진 11,013장",별표 5개,맛잇음,
쿄라멘(Kyo ramen),3년 전,Tae Hwan Lee,https://www.google.com/maps/contrib/114147173261944212661/reviews?hl=ko,리뷰 10개 · 사진 24장,별표 5개,"여기 돼지뼈라면을 먹고 나서 지금까지의 돼지뼈는 잊어버렸
최근에는 기름 곁도 팔기 시작했지만 이것은 대단했다.
츠케멘도 매우 맛있고 대인기입니다.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90CUH_9sr_1whSFgfPXR12fa5LyBjO9xGvasKMYaw9-XzzhyNz4rJsPi0HwBiD_8Uo45ugYwHRUWlQkfkd-_CjBqr4vIWlACF8DwM4hOum2moRQrnYwvfZsGdF4bTCMnRfVk2r_lgQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AsgkqhZcQW4_oHO7IkUlzyZap0PGGxcfUdii8nHTRO5PH_-0lxB6NR17lhlK3_gI4DNYy9hqbsalefW7cDX752EJAYgd0EnDhi6yqhdfYw_nYBiNlSWbV9CGEEefbAAty5uAQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DZ34_t5Q-nWx33fn3EaCs91E2vKxiRFI4O6DUGBT0tPX83DDPAdnEb-Xh-a-svpx1yr6cIF6_i1CMgL7lOssme5g1mhzse-TxB6XEwgmTJbg0BN5dKvRpfBRRQ5Go7TZR3wV2L1g=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BEzzXWQPG-Znto4bsQ-EzWwVWKKr2xHgtE38hQv_h3RHJ-eHbNJh8lVyZwbg5pUlbwyjvjconoQsp3WvMgYPuG0B73y5Qy6LE0Hm2Z4_hjx8kiIo5zP55f-03pabrrjgXiqFQ=w300-h225-p"
쿄라멘(Kyo ramen),1년 전,The Dude,https://www.google.com/maps/contrib/117411016972406924361/reviews?hl=ko,지역 가이드 · 리뷰 141개 · 사진 651장,별표 5개,"교라멘은 돈코츠 스타일의 라멘 가게로, 반경 1km 안에 최소 10개의 가게가 있어야 하는 경쟁이 치열한 해운대 지역에서 가장 인기 있는 곳 중 하나입니다.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90De5Jf4tj21D0r4Bn0z126bt65SsrPSex5vpvUMIcyrBAwAHYXsPyTSiVAYETao-xghiYv8yXplbdNCdorFOjZB2CHbSg6mRipN-dCu0PBWgzVwGVeACgCKsyi79NqGsJXgQego=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B0wqdFZLrBYCRyZleF7OnBhmAOEGya0qKh9FAeHODA_PnPSFPt5wcWY1kono7xl4T64YEXei6edr-g8bEE_ew3ErP0khnjFW3iHOBOKLOVxHEKpZygGcLN8FtwfD2UaFppRHUf=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CDEVStDha7uapDx88tgJcu69zTAFE-Iig1-ph-33JYNXMrcumF65sMKpBuG972vaSflqWcGdIFFwLz0p2e2H1mpXvuYKruc-TlX64SSvoRNDXxhV5ytWertV6TtHQV7CaWqsPq=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BAsiEdEBtBXXxN_vNZPiLni4gg6-lDGVZSij3yp3PX6hZra0tldUfM67FRoufXtAxrJzsBYW9v8E3vjvNkA8hnesAjlJRfK7XzBd2c8vqYkjagwSAdFHQBveV49sa9lHIGDQMP5A=w300-h225-p"
쿄라멘(Kyo ramen),4년 전,Amish Vaja,https://www.google.com/maps/contrib/106686490273160516933/reviews?hl=ko,지역 가이드 · 리뷰 133개 · 사진 772장,별표 5개,"국수에 아주 좋고 만족스러운 그릇이있었습니다. 나는 내가 가장 좋아하는 베이글 가게 ""SF Bagel""을 방문 중이었습니다. 그곳은 정말 놀라운 곳이기 때문에 여전히 빛나는 리뷰를 작성해야 합니다. 이 라멘집은 거기서 아주 가까운 거리에 있어서 우리는 들어갔습니다.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90AZNsj8jbb0IMFxql5N3Kg8GcyCXyvtA1ngmpd_hPuZMnpgryo8oM-IR1Vz-4yxwRJ2e3Qf70QlXyqAXutJA6fVUMJsfc5eCS0T9ggi7fAPlic6PBs-uaTPRfxrXIngJqOy6jw2=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AzVHnvC-z99fxA20dDLy-bF9MRvrpOYqOPQBcQQkC_sa490AAqtHi0aul8G-y-kr0FCeEkiGq4twOyM8kc9B0oTgU0wUseKaAqZhO7Lk126QBt0Co098oN1voRcGI75Xwr_nyx=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BlhyPPUmuCG0yHNUSTOPXq72ayTj89IboHlSDiX9qF97sFlQcJHH6HCRxzmnRxlQcGLFHVxQuvJUIFt1odUeg30Q8FJe-StW1F9gcmMGno3j7kG4-ns-7NM3_S-u9iHLp8P5Do=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C_O125_v3E8yiEsS9c2S_ZMn6rDOC8ai-OY5Ogup-RcHEdDtKCPedrLmigLmIFmRFSok5FpS1z8HQDVbTNd4kghaCGCYliUWju7geOIxXz-5vH-zxG56VFTCI3Kx94cMG7PZa_=w300-h225-p"
쿄라멘(Kyo ramen),1년 전,El Famoso,https://www.google.com/maps/contrib/118242386925566396550/reviews?hl=ko,지역 가이드 · 리뷰 59개 · 사진 142장,별표 5개,"작은 식당이고 자리가 많지 않으니 일찍 가셔야 해요!
맛있는 라멘, 츠케멘과 소바도 있어요.
필요에 따라 매운 정도를 조절하시면 됩니다 :)","https://lh3.googleusercontent.com/geougc-cs/AB3l90DkjeaAZIB88UaX_56er6KpW5lvvXU6ReCGzliuFmlO_LaqWtN50eIaW1avJkV7xjNFsQx7xndGtGbD6kQ-hmywlnwjL-eDsg08zrNfAgyvcMLzBay3Nm36S2naMTno9AoVDbYd=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DQl9J3GdOcS20unvT7UrTKKaRv3ySP7GWNtcRhBst1sEnmEvwsrCy4Vz1qbd7HxXI7x8zglWhcV34SeLkEpVKUzQkPg_0_hiPIEPvCLJrnIm6kbnJDE88XE8RX0Hw_QmpAjbE=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CbNYaqS_VmNf79U1UJs24PBPumQvi83vFgI21a2tMAFNKFvVxcibuG8Cq8gNhE0IyLkGgRLDYFd0QPPjYKhwPaXevU8Nm-89nj8WXe7e2XEpJhHYAx8XlAQJkI-deuupPYZoWs9A=w300-h225-p"
